"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.412524667E0,-4.747655988E-2,7.907462865E-2,5.647453479E-3
8.422561667E0,-5.666261166E-2,8.130666614E-2,8.057221770E-3
8.432598667E0,-7.047829777E-2,7.710552961E-2,6.091009825E-3
8.442635667E0,-7.691710442E-2,6.341245770E-2,3.861314384E-3
8.452672667E0,-8.508341759E-2,5.131984502E-2,1.740372507E-3
8.462709667E0,-8.647465706E-2,3.726767749E-2,-3.322562668E-3
8.472746667E0,-9.358742833E-2,3.100152500E-2,-1.092349086E-2
8.482783667E0,-9.473210573E-2,1.982501149E-2,-1.377520710E-2
8.492820667E0,-8.892881125E-2,1.881673932E-2,-1.296933461E-2
8.502857667E0,-8.508158475E-2,1.290571317E-2,-1.222764235E-2
8.512894667E0,-8.067671955E-2,3.791310359E-3,-6.269085221E-3
8.522931667E0,-7.701459527E-2,3.077529604E-3,-3.147986950E-3
8.532968667E0,-7.485023886E-2,-2.425892744E-3,5.347496830E-3
8.543005667E0,-6.529782712E-2,-1.694623381E-2,1.163047180E-2
8.553042667E0,-5.525877327E-2,-3.764112666E-2,1.152873877E-2
8.563079667E0,-3.207421303E-2,-5.709549040E-2,7.743359543E-3
8.573116667E0,-1.252155285E-2,-6.306363642E-2,4.738515243E-3
8.583153667E0,5.419465713E-3,-6.424596161E-2,4.784279503E-3
8.593191667E0,1.706467010E-2,-5.171792209E-2,8.492731489E-3
8.603228667E0,2.436891384E-2,-3.119038232E-2,1.674539968E-2
8.613265667E0,3.453633189E-2,-1.018123794E-2,2.042029426E-2
8.623302667E0,3.822810575E-2,2.334666671E-3,2.759694122E-2
8.633339667E0,4.650574178E-2,6.729681045E-3,3.041216731E-2
8.643376667E0,5.782687664E-2,3.961931448E-3,2.842053398E-2
8.653413667E0,7.625861466E-2,-7.519222330E-3,2.617442422E-2
8.663450667E0,9.989048541E-2,-1.393912360E-2,2.173634060E-2
8.673487667E0,1.167442948E-1,-1.315642055E-2,1.839753427E-2
8.683524667E0,1.395719051E-1,-7.757728454E-3,1.699153706E-2
8.693561667E0,1.547279507E-1,-1.265847683E-2,2.052048966E-2
8.703598667E0,1.708308756E-1,-1.460118778E-2,1.942761801E-2
8.713635667E0,1.825336069E-1,-1.215560734E-2,2.175841667E-2
8.723672667E0,1.878427416E-1,-7.248231675E-3,2.494592406E-2
8.733709667E0,1.934345812E-1,-5.007980857E-3,2.519146726E-2
8.743746667E0,1.973463148E-1,-6.161922123E-3,2.960940823E-2
8.753783667E0,1.953388304E-1,-5.409579258E-3,2.962192520E-2
8.763820667E0,1.925997436E-1,-1.069869008E-2,2.919328213E-2
8.773857667E0,1.885314882E-1,-1.383962203E-2,3.174991533E-2
8.783894667E0,1.852500588E-1,-1.626825333E-2,3.015843034E-2
8.793931667E0,1.802925915E-1,-1.819158718E-2,2.886307240E-2
8.803968667E0,1.789184511E-1,-2.227971889E-2,2.925264649E-2
8.814005667E0,1.821928024E-1,-1.905010268E-2,2.652876452E-2
8.824042667E0,1.796333641E-1,-1.286856085E-2,2.572944947E-2
8.834079667E0,1.752668470E-1,-3.975101572E-4,2.375498228E-2
8.844120625E0,1.699489802E-1,5.874726921E-3,2.426809072E-2
8.854157625E0,1.656375974E-1,9.397823364E-3,2.078121528E-2
8.864194625E0,1.604979485E-1,1.423710864E-2,1.898743212E-2
8.874231625E0,1.556587219E-1,1.360966731E-2,1.918077841E-2
8.884268625E0,1.483297497E-1,1.710524410E-2,1.728175953E-2
8.894305625E0,1.382885575E-1,1.475047693E-2,1.951215789E-2
8.904342625E0,1.307637095E-1,1.551170927E-2,2.557368949E-2
8.914380625E0,1.180638969E-1,1.600652561E-2,3.445240110E-2
8.924417625E0,1.094168127E-1,1.359073259E-2,3.574048728E-2
8.934454625E0,1.029381454E-1,1.326476224E-2,3.293485194E-2
8.944491625E0,9.992244095E-2,1.383844577E-2,2.854764089E-2
8.954528625E0,1.007754505E-1,7.715039421E-3,2.352651581E-2
8.964565625E0,9.620333463E-2,4.299802240E-3,2.110969834E-2
8.974602625E0,9.123227745E-2,-1.043298165E-3,1.998584345E-2
8.984639625E0,8.016490936E-2,-1.773859549E-4,1.903667673E-2
8.994676625E0,7.444790006E-2,3.071670653E-3,1.899672858E-2
9.004713625E0,6.757565588E-2,1.388668362E-2,1.820424572E-2
9.014750625E0,6.576310843E-2,2.888454311E-2,1.481484063E-2
9.024787625E0,6.518815458E-2,3.746191040E-2,5.208563060E-3
9.034824625E0,6.430718303E-2,3.817829862E-2,9.782542475E-3
9.044861625E0,6.319681555E-2,3.152438253E-2,1.138840336E-2
9.054898625E0,6.155125424E-2,1.216187328E-2,1.534532849E-2
9.064935625E0,6.117297336E-2,-4.359534942E-3,2.014338598E-2
9.074972625E0,5.843337998E-2,-2.117926069E-2,2.082062885E-2
9.085009625E0,5.267119780E-2,-3.278014436E-2,2.479109354E-2
9.095046625E0,5.502383411E-2,-3.594424576E-2,2.198571898E-2
9.105083625E0,5.155839771E-2,-2.890559100E-2,2.158528008E-2
9.115120625E0,5.605647713E-2,-2.908295766E-2,1.774074137E-2
9.125157625E0,6.564635783E-2,-2.998405695E-2,1.205218770E-2
9.135194625E0,6.660909206E-2,-2.869615145E-2,6.610550918E-3
9.145231625E0,7.174752653E-2,-2.191049606E-2,-1.278165728E-3
9.155268625E0,7.383358479E-2,-2.161967941E-2,2.675563330E-3
9.165305625E0,6.988999993E-2,-1.864309981E-2,-1.963987015E-3
9.175342625E0,5.964295566E-2,-1.977281272E-2,3.414533101E-3
9.185379625E0,4.941907525E-2,-1.314297970E-2,5.719400942E-4
9.195416625E0,3.888121247E-2,-7.789879455E-4,3.199947532E-3
9.205453625E0,2.720586397E-2,1.264272165E-2,5.933997221E-3
9.215490625E0,1.420191489E-2,2.392493747E-2,3.231421346E-3
9.225527625E0,-1.831084955E-4,2.677230909E-2,3.781770356E-4
9.235565625E0,-1.255242620E-2,2.599706315E-2,-2.684990875E-3
9.245602625E0,-2.816835791E-2,1.762991957E-2,-3.663675161E-3
9.255639625E0,-4.115339741E-2,-1.220733160E-3,-6.986767519E-3
9.265676625E0,-4.675551504E-2,-2.700204030E-2,-1.212091744E-2
9.275713625E0,-5.114733428E-2,-4.435120523E-2,-1.813619956E-2
9.285750625E0,-5.787087604E-2,-5.923444778E-2,-1.960762963E-2
9.295787625E0,-6.428483874E-2,-5.642933771E-2,-1.880948059E-2
9.305824625E0,-7.815454900E-2,-4.847469181E-2,-1.752123423E-2
9.315861625E0,-8.771795779E-2,-3.730086610E-2,-1.511187200E-2
9.325898625E0,-9.278572351E-2,-2.671343274E-2,-1.889297180E-2
9.335935625E0,-9.963670373E-2,-2.082731389E-2,-1.342523471E-2
9.345972625E0,-9.561723471E-2,-1.952148229E-2,-1.383596845E-2
9.356009625E0,-9.665986151E-2,-2.012894861E-2,-1.552574337E-2
9.366046625E0,-9.286152571E-2,-2.633222006E-2,-1.731429249E-2
9.376083625E0,-9.204979241E-2,-3.052403592E-2,-1.901019178E-2
9.386120625E0,-9.539037198E-2,-3.194813058E-2,-1.799090765E-2
9.396157625E0,-9.920747578E-2,-3.060829639E-2,-1.408431679E-2
9.406194625E0,-1.015683115E-1,-3.902917355E-2,-1.080321986E-2
9.416231625E0,-1.049161702E-1,-5.491173267E-2,-8.476149291E-3
9.426268625E0,-1.040517017E-1,-7.220379263E-2,-3.195432713E-3
9.436305625E0,-9.922259301E-2,-9.200679511E-2,-3.849771572E-3
9.446342625E0,-9.177612513E-2,-1.122066006E-1,-1.423099078E-3
9.456379625E0,-8.134585619E-2,-1.264880747E-1,-1.960791182E-3
9.466416625E0,-7.271961868E-2,-1.317298114E-1,-3.014805261E-3
9.476453625E0,-6.572109461E-2,-1.348467767E-1,-1.992684091E-3
9.486490625E0,-5.316022411E-2,-1.351241320E-1,-2.012107521E-3
9.496527625E0,-4.315153509E-2,-1.376064718E-1,5.879105069E-3
9.506564625E0,-3.210492432E-2,-1.348166317E-1,5.146554671E-3
9.516601625E0,-1.883758605E-2,-1.399911493E-1,1.293097436E-2
9.526638625E0,-1.339185424E-2,-1.406693608E-1,1.447343733E-2
9.536675625E0,-4.933627322E-2,-8.405321091E-2,3.119036555E-2
9.546713625E0,-2.982058376E-2,-1.562697142E-1,2.606785670E-2
9.556750625E0,-2.118341997E-2,-2.065408677E-1,3.438703716E-2
9.566787625E0,1.943479059E-3,-2.622386217E-1,1.300658099E-2
9.576824625E0,-2.185719274E-2,-2.836059630E-1,3.530948982E-2
9.586861625E0,-4.260923713E-3,-2.479077131E-1,3.311436996E-2
9.596898625E0,5.449826270E-2,-2.018081248E-1,4.840304703E-2
9.606935625E0,1.002132893E-1,-1.562723368E-1,2.404550835E-2
9.616972625E0,2.398604006E-1,1.305309008E-3,-2.468447946E-2
9.627009625E0,1.122428775E-1,-8.072350174E-2,-4.515537620E-2
9.637046625E0,1.991956085E-1,2.517053392E-3,-1.644410193E-2
9.647083625E0,2.496668100E-1,1.466408968E-1,-5.789654795E-3
9.657120625E0,2.333570868E-1,1.036356464E-1,-4.713603109E-2
9.667157625E0,1.386588067E-1,7.108205557E-2,-6.136837602E-2
9.677194625E0,1.055341288E-1,1.195619777E-1,2.008813620E-2
9.687231625E0,1.358260512E-1,7.517553121E-2,5.026270449E-2
9.697268625E0,1.654025912E-1,8.923701942E-2,-1.379084494E-2
9.707305625E0,1.945769787E-1,2.269951552E-1,-1.180096641E-1
9.717342625E0,2.138310969E-1,3.376803994E-1,-1.804671735E-1
9.727379625E0,1.815966219E-1,3.953159153E-1,-1.907627881E-1
9.737416625E0,9.901944548E-2,4.224362075E-1,-1.777931899E-1
9.747453625E0,7.432219386E-2,4.906337559E-1,-1.901820004E-1
9.757490625E0,6.632445008E-2,5.159068704E-1,-1.786057651E-1
9.767527625E0,5.687405169E-2,4.410478473E-1,-1.006725952E-1
9.777564625E0,5.798245966E-2,3.780608773E-1,-5.331426859E-3
9.787601625E0,7.955560833E-2,2.847664356E-1,1.429193001E-2
9.797638625E0,9.241255373E-2,1.703532934E-1,3.711990779E-3
9.807675625E0,6.587318331E-2,3.738897666E-2,-1.617387310E-2
9.817712625E0,1.147039793E-2,-8.697905391E-2,-2.436309308E-2
9.827749625E0,-1.475462131E-2,-1.617743373E-1,-2.185947634E-2
9.837787625E0,-3.618880734E-2,-2.341276258E-1,6.367634516E-3
9.847820625E0,-4.765259475E-2,-2.603150904E-1,6.574375182E-2
9.857857625E0,-4.745738581E-2,-2.586894929E-1,9.843644500E-2
9.867894625E0,-2.482955344E-2,-2.753731906E-1,9.946084023E-2
9.877931625E0,1.299479045E-2,-3.347182572E-1,9.600006789E-2
9.887968625E0,3.804998472E-2,-4.179553688E-1,9.073896706E-2
9.898005625E0,5.165554211E-2,-4.511735141E-1,8.175718784E-2
9.908042625E0,4.857215285E-2,-4.060466886E-1,7.397091389E-2
9.918079625E0,3.903936967E-2,-3.282363117E-1,8.647978306E-2
9.928116625E0,3.729928657E-2,-2.551650405E-1,9.786313772E-2
9.938153625E0,4.584270716E-2,-1.680676937E-1,9.526841342E-2
9.948190625E0,6.458929926E-2,-1.271917373E-1,5.725580826E-2
9.958227625E0,8.144338429E-2,-6.731136888E-2,-6.653133780E-3
9.968264625E0,9.126408398E-2,-2.006479539E-2,-3.962286189E-2
9.978301625E0,8.557503670E-2,-4.505589977E-2,-4.421548545E-2
9.988338625E0,6.541552395E-2,-8.330716193E-2,-2.780672908E-2
9.998375625E0,5.000168085E-2,-1.024867147E-1,-8.824515156E-3
1.000841263E1,4.537608474E-2,-1.338719726E-1,2.324148454E-2
1.001844963E1,3.225628659E-2,-1.357543021E-1,3.979302943E-2
1.002848663E1,1.051551756E-2,-9.333859384E-2,6.413231790E-2
1.003852363E1,-1.374401618E-2,-4.982654005E-2,9.614697844E-2
1.004856063E1,-1.848542131E-2,-1.577606238E-2,9.787870198E-2
1.005859763E1,-1.897890493E-2,5.302563682E-2,8.052821457E-2
1.006863463E1,-2.560287900E-2,1.435081512E-1,7.114147395E-2
1.007867163E1,-5.881036445E-2,2.803898454E-1,8.382131159E-2
1.008870863E1,-5.531372130E-2,4.436664879E-1,6.811790168E-2
1.009874563E1,1.099952217E-2,6.574562788E-1,4.915964976E-2
1.010878263E1,5.160935223E-2,7.720839977E-1,4.368640855E-2
1.011881963E1,3.475926444E-2,6.632965207E-1,4.857543856E-2
1.012885663E1,7.302377373E-3,6.624280810E-1,5.965220183E-2
1.013889463E1,-2.845535427E-2,7.587429285E-1,8.126828074E-2
1.014893163E1,-8.030865341E-3,8.989090919E-1,5.476714671E-2
1.015896863E1,3.158445656E-2,1.057747245E0,3.548612446E-2
1.016900563E1,8.152673393E-2,1.237479329E0,5.799463019E-2
1.017904263E1,1.368086189E-1,1.509300113E0,9.495451301E-2
1.018907963E1,1.013836935E-1,1.767998695E0,1.558053941E-1
1.019911663E1,1.752174925E-3,1.851325035E0,1.803051382E-1
1.020915363E1,-3.952401876E-2,1.880242586E0,1.549490243E-1
1.021919063E1,-2.298206277E-2,1.931050897E0,1.227356941E-1
1.022922763E1,2.169624716E-2,1.993257523E0,1.010141596E-1
1.023926463E1,9.636302292E-2,2.225206137E0,7.761535794E-2
1.024930163E1,9.908090532E-2,2.329969645E0,7.289647311E-2
1.025933863E1,8.855316043E-2,2.521550179E0,4.859992117E-2
1.026937563E1,-3.250830341E-3,2.585633039E0,4.900670797E-2
1.027941263E1,-1.002814993E-1,2.447176456E0,3.396410868E-2
1.028944963E1,-1.449262351E-1,2.418724060E0,3.629224841E-3
1.029948663E1,-1.207905337E-1,2.525774956E0,-4.473564401E-2
1.030952363E1,-2.866684645E-2,2.506181479E0,-5.889749154E-2
1.031956063E1,7.758396119E-2,2.535223246E0,-5.297408998E-2
1.032959763E1,1.678185016E-1,2.427253723E0,-1.779387146E-2
1.033963463E1,1.739989072E-1,2.376110792E0,4.545620456E-2
1.034967163E1,6.603294611E-2,2.324503660E0,1.008140594E-1
1.035970863E1,-3.148242459E-2,2.392434120E0,9.128339589E-2
1.036974563E1,-1.342499554E-1,2.518646479E0,8.218567818E-2
1.037978263E1,-2.052551508E-1,2.785393000E0,5.533196032E-2
1.038981963E1,-2.242804617E-1,3.055291891E0,2.596642077E-2
1.039985663E1,-1.642597318E-1,3.214059353E0,1.291027479E-2
1.040989363E1,-9.754528292E-3,3.154890060E0,3.688697238E-3
1.041993063E1,1.062634215E-1,3.050330400E0,-2.466491424E-2
1.042996763E1,1.854060590E-1,3.071472406E0,-6.392673403E-2
1.044000463E1,1.733997315E-1,3.077901602E0,-6.280394644E-2
1.045004262E1,1.457274109E-1,3.139467716E0,-2.434761636E-2
1.046007962E1,1.334601045E-1,3.330744982E0,1.937269978E-2
1.047011662E1,1.378747523E-1,3.578927517E0,5.863460526E-2
1.048015362E1,1.258633584E-1,3.782228708E0,7.775183767E-2
1.049019062E1,6.975641102E-2,3.847727776E0,1.124895811E-1
1.050022762E1,-2.020305023E-3,3.821933270E0,1.539078504E-1
1.051026462E1,-4.379663989E-2,3.757737637E0,1.559523195E-1
1.052030162E1,-1.001182348E-1,3.735249519E0,1.232428476E-1
1.053033862E1,-1.604890227E-1,3.770104408E0,9.297047555E-2
1.054037562E1,-1.502843201E-1,3.832127333E0,9.486691654E-2
1.055041262E1,-1.904193498E-2,3.922707319E0,9.694989771E-2
1.056044962E1,1.781507581E-1,3.969751596E0,6.192426011E-2
1.057048662E1,3.569563329E-1,3.987987041E0,3.120613284E-2
1.058052362E1,2.941382229E-1,3.912221670E0,9.189771116E-2
1.059056062E1,7.115060836E-2,3.764160156E0,1.722532511E-1
1.060059762E1,-1.074353829E-1,3.548476219E0,1.749222726E-1
1.061063462E1,-2.044041455E-1,3.391367435E0,1.518392265E-1
1.062067162E1,-2.080505490E-1,3.179357529E0,1.500828564E-1
1.063070862E1,-1.225680709E-1,2.909503222E0,1.575110406E-1
1.064074562E1,1.925058477E-2,2.699483395E0,1.473569423E-1
1.065078262E1,1.933767945E-1,2.511049509E0,1.273585707E-1
1.066081962E1,3.497080505E-1,2.296771526E0,1.247939467E-1
1.067085662E1,3.468374610E-1,1.980120420E0,1.468399465E-1
1.068089362E1,2.545179129E-1,1.565678000E0,1.727149487E-1
1.069093062E1,1.866150796E-1,1.118033051E0,1.872769296E-1
1.070096762E1,1.429400444E-1,7.535401583E-1,1.941342950E-1
1.071100462E1,6.155289710E-2,5.136858225E-1,1.873489916E-1
1.072104162E1,-2.282856405E-2,4.000687003E-1,1.570315659E-1
1.073107863E1,-3.530483693E-2,3.230469823E-1,1.288118660E-1
1.074111563E1,1.764945686E-2,2.148845494E-1,1.171749309E-1
1.075115263E1,7.471721619E-2,1.120772883E-1,1.064947024E-1
1.076118963E1,8.933450282E-2,8.048846573E-2,9.962188452E-2
1.077122663E1,3.231609613E-2,1.762936711E-1,9.790170193E-2
1.078126463E1,2.832588553E-2,2.269248813E-1,8.285377920E-2
1.079130163E1,9.247542918E-2,1.748436242E-1,8.910326660E-2
1.080133863E1,8.605401963E-2,1.241687313E-1,9.906375408E-2
1.081137563E1,4.603413492E-2,9.051325172E-2,1.040389761E-1
1.082141263E1,-8.332969621E-3,1.415902823E-1,1.041686684E-1
1.083144963E1,-3.347929195E-2,1.979752630E-1,9.017345309E-2
1.084148663E1,-3.385586292E-2,2.157492042E-1,8.186651766E-2
1.085152388E1,-1.907336898E-2,1.811716855E-1,7.487314939E-2
1.086156088E1,-7.403929718E-3,1.357469410E-1,7.424064726E-2
1.087159788E1,-1.008003950E-2,1.031164080E-1,7.051644474E-2
1.088163488E1,-2.112257108E-2,6.808865070E-2,6.595312059E-2
1.089167188E1,-2.347918414E-2,2.868544310E-2,5.925419927E-2
1.090170888E1,-2.318037674E-2,-7.606784813E-3,5.805151910E-2
1.091174588E1,-2.067412995E-2,-3.459226340E-2,5.802074820E-2
1.092178288E1,-2.012551948E-2,-2.304826118E-2,4.809994251E-2
1.093181988E1,-3.476620093E-2,-1.119834557E-2,4.249220341E-2
1.094185688E1,-3.944564238E-2,-1.959609240E-2,4.527920112E-2
1.095189388E1,-4.402497411E-2,-4.204818606E-2,4.662800953E-2
1.096193088E1,-6.018823385E-2,-8.600819111E-2,5.223263055E-2
1.097196788E1,-5.063236877E-2,-1.718765050E-1,6.440778822E-2
1.098200488E1,-8.580256253E-3,-2.953933775E-1,6.888935715E-2
1.099204188E1,9.880525991E-3,-3.766534030E-1,6.763621420E-2
1.100207888E1,-1.614202000E-2,-3.785061538E-1,5.223834515E-2
1.101211588E1,-5.829880759E-2,-3.041565120E-1,4.080152884E-2
1.102215288E1,-7.656542957E-2,-2.064608335E-1,3.151082620E-2
1.103218988E1,-8.080542833E-2,-1.374381632E-1,3.787219152E-2
1.104222688E1,-9.638173133E-2,-1.016838849E-1,4.693865776E-2
1.105226388E1,-9.339188784E-2,-6.887090206E-2,9.413796663E-2
1.106230088E1,-8.795637637E-2,-4.820903018E-2,1.697714627E-1
1.107233788E1,-3.854642510E-1,3.794741333E-1,8.910618722E-2
1.108237488E1,-2.478855848E-1,3.895744383E-1,7.696910203E-2
1.109241188E1,-2.024306506E-1,4.459063709E-1,7.721693814E-2
1.110244888E1,-2.641541958E-1,4.943473935E-1,3.791190451E-3
1.111248588E1,-1.150084361E-1,3.391343057E-1,-4.383299872E-2
1.112252288E1,1.062298752E-2,2.083887905E-1,-6.411323696E-2
1.113256088E1,3.062790073E-2,1.800219566E-1,-5.511473864E-2
1.114259788E1,4.248759709E-3,1.969048083E-1,-2.052506804E-2
1.115263488E1,-6.506930292E-2,3.048966825E-1,1.696215197E-2
1.116267188E1,-9.256670624E-2,3.543598354E-1,5.522298813E-2
1.117270888E1,-2.413040213E-2,2.133511007E-1,6.452684850E-2
1.118274588E1,5.321605131E-2,3.409506381E-2,5.919360369E-2
1.119278288E1,1.939831674E-1,-2.385019064E-1,6.149367243E-2
1.120281988E1,3.647490442E-1,-6.514465809E-1,7.570749521E-2
1.121285688E1,4.183158875E-1,-9.646184444E-1,9.037099779E-2
1.122289388E1,9.352662414E-2,-8.030020595E-1,2.969593927E-2
1.123293088E1,-1.832545251E-1,-4.453747571E-1,8.216649294E-2
1.124296788E1,-1.857323349E-1,-1.795273572E-1,2.580894530E-2